confOf#City	 	 	confOf#hasCity -> confOf#Organization, confOf#hasCity -> confOf#Person, confOf#hasCity -> confOf#Person	 	iasted#City	 	 	iasted#is_situated_in -> iasted#Building, iasted#is_situated_in -> iasted#Place, iasted#is_situated_in -> iasted#Place, iasted#is_situated_in -> iasted#State, iasted#occupy -> iasted#Person, iasted#is_situated_in -> iasted#State, iasted#is_situated_in -> iasted#Building, iasted#is_visited_by -> iasted#Person, iasted#is_occupied_by -> iasted#Person	 	1.4
conference#Conference	 	 	 	conference#has_a_name -> conference#string	edas#Conference	 	 	edas#hasRelatedDocument -> edas#Document, edas#isMemberOf -> edas#Person, edas#isTopicOf -> edas#Topic, edas#relatesTo -> edas#Document, edas#hasTopic -> edas#Topic, edas#hasMember -> edas#Person, edas#hasCountry -> edas#Country	edas#paperDueOn -> edas#dateTime, edas#registrationDueOn -> edas#dateTime, edas#endDate -> edas#dateTime, edas#startDate -> edas#dateTime, edas#manuscriptDueOn -> edas#dateTime, edas#hasName -> edas#string	1.4
cmt#Conference	 	 	cmt#paperAssignmentToolsRunBy -> cmt#Administrator, cmt#enterReviewCriteria -> cmt#Administrator, cmt#runPaperAssignmentTools -> cmt#Administrator, cmt#hasConferenceMember -> cmt#ConferenceMember, cmt#enableVirtualMeeting -> cmt#Administrator, cmt#virtualMeetingEnabledBy -> cmt#Administrator, cmt#detailsEnteredBy -> cmt#Administrator, cmt#reviewCriteriaEnteredBy -> cmt#Administrator, cmt#printHardcopyMailingManifests -> cmt#Administrator, cmt#enterConferenceDetails -> cmt#Administrator, cmt#reviewerBiddingStartedBy -> cmt#Administrator, cmt#hardcopyMailingManifestsPrintedBy -> cmt#Administrator, cmt#paperAssignmentFinalizedBy -> cmt#Administrator, cmt#startReviewerBidding -> cmt#Administrator, cmt#finalizePaperAssignment -> cmt#Administrator, cmt#memberOfConference -> cmt#ConferenceMember	cmt#siteURL -> cmt#anyURI, cmt#acceptsHardcopySubmissions -> cmt#boolean, cmt#logoURL -> cmt#anyURI, cmt#reviewsPerPaper -> cmt#int, cmt#name -> cmt#string, cmt#date -> cmt#date	conference#Conference	 	 	 	conference#has_a_name -> conference#string	1.4
edas#Workshop	edas#Workshop -> edas#AcademicEvent -> edas#ConferenceEvent	 	 	 	ekaw#Workshop	ekaw#Workshop -> ekaw#Scientific_Event -> ekaw#Event	 	 	 	1.39864015691757
confOf#Workshop	confOf#Workshop -> confOf#Working_event -> confOf#Event	 	 	 	edas#Workshop	edas#Workshop -> edas#AcademicEvent -> edas#ConferenceEvent	 	 	 	1.3962123255144372
edas#SessionChair	edas#SessionChair -> edas#Person	 	edas#isInitiatedBy -> edas#Call, edas#isReviewedBy -> edas#Paper, edas#initiates -> edas#Call, edas#isReviewing -> edas#Paper	 	iasted#Session_chair	iasted#Session_chair -> iasted#Delegate -> iasted#Person	 	iasted#is_given_to -> iasted#Brief_introduction_for_Session_chair, iasted#obtain -> iasted#Brief_introduction_for_Session_chair	 	1.39276625230056
ekaw#Paper_Author	ekaw#Paper_Author -> ekaw#Person	 	 	 	sigkdd#Author_of_paper	sigkdd#Author_of_paper -> sigkdd#Author -> sigkdd#Speaker -> sigkdd#Person	 	sigkdd#award -> sigkdd#Best_Research_Paper_Award, sigkdd#award -> sigkdd#Best_Applications_Paper_Award	 	1.3906446485341135
conference#Invited_speaker	conference#Invited_speaker -> conference#Conference_contributor -> conference#Person	 	 	 	ekaw#Invited_Speaker	ekaw#Invited_Speaker -> ekaw#Presenter -> ekaw#Conference_Participant -> ekaw#Person	 	 	 	1.3889321145926927
edas#Presenter	edas#Presenter -> edas#Author	 	 	 	ekaw#Presenter	ekaw#Presenter -> ekaw#Conference_Participant -> ekaw#Person	 	 	 	1.380664814616093
conference#Presentation	conference#Presentation -> conference#Conference_contribution -> conference#Conference_document	conference#Invited_talk	conference#is_the_1th_part_of -> conference#Abstract, conference#gives_presentations -> conference#Active_conference_participant, conference#has_an_abstract -> conference#Abstract, conference#is_given_by -> conference#Active_conference_participant	 	iasted#Presentation	iasted#Presentation -> iasted#Conference_activity -> iasted#Activity	iasted#Video_presentation, iasted#PowerPoint_presentation	 	 	1.3782896954839383
cmt#ProgramCommitteeMember	cmt#ProgramCommitteeMember -> cmt#Person, cmt#ProgramCommitteeMember -> cmt#ConferenceMember -> cmt#Person	cmt#ProgramCommitteeChair	cmt#addProgramCommitteeMember -> cmt#Administrator, cmt#hasProgramCommitteeMember -> cmt#ProgramCommittee, cmt#memberOfProgramCommittee -> cmt#ProgramCommittee, cmt#setMaxPapers -> cmt#Administrator, cmt#addedBy -> cmt#Administrator	cmt#maxPapers -> cmt#int	ekaw#PC_Member	ekaw#PC_Member -> ekaw#Possible_Reviewer -> ekaw#Person	ekaw#PC_Chair, ekaw#Session_Chair, ekaw#Workshop_Chair, ekaw#Tutorial_Chair, ekaw#SC_Member	 	 	1.3751698404752415
conference#Workshop	conference#Workshop -> conference#Conference_part	 	conference#has_workshops -> conference#Conference_volume	 	edas#Workshop	edas#Workshop -> edas#AcademicEvent -> edas#ConferenceEvent	 	 	 	1.372323675226287
confOf#Banquet	confOf#Banquet -> confOf#Social_event -> confOf#Event	 	 	 	ekaw#Conference_Banquet	ekaw#Conference_Banquet -> ekaw#Social_Event -> ekaw#Event	 	 	 	1.3643267666606755
conference#Conference_part	 	conference#Workshop, conference#Tutorial, conference#Track	conference#was_a_track-workshop_chair_of -> conference#Track-workshop_chair, conference#has_parts -> conference#Conference_volume, conference#is_a_topis_of_conference_parts -> conference#Topic, conference#is_part_of_conference_volumes -> conference#Conference_volume, conference#has_a_track-workshop-tutorial_chair -> conference#Track-workshop_chair, conference#has_a_track-workshop-tutorial_topic -> conference#Topic	conference#has_a_name -> conference#string	confOf#Working_event	confOf#Working_event -> confOf#Event	confOf#Workshop, confOf#Tutorial, confOf#Conference	confOf#hasTopic -> confOf#Topic, confOf#hasTopic -> confOf#Topic, confOf#hasAdministrativeEvent -> confOf#Administrative_event	confOf#has_short_title -> confOf#string, confOf#hasVAT -> confOf#string, confOf#location -> confOf#string, confOf#defaultChoice -> confOf#positiveInteger, confOf#has_title -> confOf#string, confOf#minChoice -> confOf#positiveInteger, confOf#maxChoice -> confOf#positiveInteger	1.3612724707737114
cmt#ProgramCommitteeChair	cmt#ProgramCommitteeChair -> cmt#ProgramCommitteeMember -> cmt#Person, cmt#ProgramCommitteeChair -> cmt#ProgramCommitteeMember -> cmt#ConferenceMember -> cmt#Person	 	cmt#endReview -> cmt#Review	 	confOf#Chair_PC	confOf#Chair_PC -> confOf#Person	 	 	 	1.3589354111861234
ekaw#Session_Chair	ekaw#Session_Chair -> ekaw#PC_Member -> ekaw#Possible_Reviewer -> ekaw#Person, ekaw#Session_Chair -> ekaw#Conference_Participant -> ekaw#Person	 	 	 	iasted#Session_chair	iasted#Session_chair -> iasted#Delegate -> iasted#Person	 	iasted#is_given_to -> iasted#Brief_introduction_for_Session_chair, iasted#obtain -> iasted#Brief_introduction_for_Session_chair	 	1.352458692684139
conference#Paper	conference#Paper -> conference#Regular_contribution -> conference#Written_contribution -> conference#Conference_contribution -> conference#Conference_document	 	conference#is_the_1th_part_of -> conference#Abstract, conference#has_an_abstract -> conference#Abstract	 	confOf#Paper	confOf#Paper -> confOf#Contribution	 	 	 	1.347170693460078
cmt#ProgramCommitteeMember	cmt#ProgramCommitteeMember -> cmt#Person, cmt#ProgramCommitteeMember -> cmt#ConferenceMember -> cmt#Person	 	cmt#addProgramCommitteeMember -> cmt#Administrator, cmt#hasProgramCommitteeMember -> cmt#ProgramCommittee, cmt#memberOfProgramCommittee -> cmt#ProgramCommittee, cmt#setMaxPapers -> cmt#Administrator, cmt#addedBy -> cmt#Administrator	cmt#maxPapers -> cmt#int	sigkdd#Program_Committee_member	sigkdd#Program_Committee_member -> sigkdd#Organizator -> sigkdd#Person	 	 	 	1.3398516041465212
conference#Poster	conference#Poster -> conference#Conference_contribution -> conference#Conference_document	 	conference#has_an_abstract -> conference#Abstract, conference#is_the_1th_part_of -> conference#Abstract	 	confOf#Poster	confOf#Poster -> confOf#Contribution	 	 	 	1.3292846019733513
conference#Workshop	conference#Workshop -> conference#Conference_part	 	conference#has_workshops -> conference#Conference_volume	 	confOf#Workshop	confOf#Workshop -> confOf#Working_event -> confOf#Event	 	 	 	1.3270646537117223
cmt#ProgramCommitteeChair	cmt#ProgramCommitteeChair -> cmt#ProgramCommitteeMember -> cmt#Person, cmt#ProgramCommitteeChair -> cmt#ProgramCommitteeMember -> cmt#ConferenceMember -> cmt#Person	 	cmt#endReview -> cmt#Review	 	ekaw#PC_Chair	ekaw#PC_Chair -> ekaw#Conference_Participant -> ekaw#Person, ekaw#PC_Chair -> ekaw#PC_Member -> ekaw#Possible_Reviewer -> ekaw#Person	 	 	 	1.3264196463564437
confOf#Tutorial	confOf#Tutorial -> confOf#Working_event -> confOf#Event	 	 	 	ekaw#Tutorial	ekaw#Tutorial -> ekaw#Individual_Presentation -> ekaw#Scientific_Event -> ekaw#Event	 	 	 	1.323263151880846
confOf#Member_PC	confOf#Member_PC -> confOf#Person	 	confOf#expertOn -> confOf#Topic, confOf#expertOn -> confOf#Topic, confOf#reviewes -> confOf#Contribution, confOf#reviewes -> confOf#Contribution	 	sigkdd#Program_Committee_member	sigkdd#Program_Committee_member -> sigkdd#Organizator -> sigkdd#Person	 	 	 	1.3215460130268388
iasted#Student_registration_fee	iasted#Student_registration_fee -> iasted#Registration_fee -> iasted#Fee -> iasted#Money	 	 	 	sigkdd#Registration_Student	sigkdd#Registration_Student -> sigkdd#Registration_fee -> sigkdd#Fee	 	 	 	1.3200862113507053
confOf#Chair_PC	confOf#Chair_PC -> confOf#Person	 	 	 	ekaw#PC_Chair	ekaw#PC_Chair -> ekaw#Conference_Participant -> ekaw#Person, ekaw#PC_Chair -> ekaw#PC_Member -> ekaw#Possible_Reviewer -> ekaw#Person	 	 	 	1.3187658703407341
conference#Person	 	conference#Conference_participant, conference#Conference_contributor, conference#Conference_applicant, conference#Reviewer, conference#Committee_member	conference#has_authors -> conference#Conference_document, conference#contributes -> conference#Conference_document	conference#has_the_first_name -> conference#string, conference#has_an_email -> conference#string, conference#has_the_last_name -> conference#string	ekaw#Person	 	ekaw#Conference_Participant, ekaw#Possible_Reviewer, ekaw#Paper_Author, ekaw#Student, ekaw#Agency_Staff_Member	ekaw#organises -> ekaw#Event, ekaw#writtenBy -> ekaw#Document, ekaw#organisedBy -> ekaw#Event, ekaw#authorOf -> ekaw#Document	 	1.3163287166248292
confOf#Author	confOf#Author -> confOf#Person	 	confOf#writes -> confOf#Contribution, confOf#writtenBy -> confOf#Contribution, confOf#writes -> confOf#Contribution	 	ekaw#Paper_Author	ekaw#Paper_Author -> ekaw#Person	 	 	 	1.3141936062248027
conference#Workshop	conference#Workshop -> conference#Conference_part	 	conference#has_workshops -> conference#Conference_volume	 	ekaw#Workshop	ekaw#Workshop -> ekaw#Scientific_Event -> ekaw#Event	 	 	 	1.313957301043428
conference#Chair	conference#Chair -> conference#Committee_member -> conference#Person	 	conference#has_a_committee_chair -> conference#Committee, conference#was_a_committee_chair_of -> conference#Committee	 	edas#ConferenceChair	edas#ConferenceChair -> edas#Person	 	edas#initiates -> edas#Call, edas#isReviewing -> edas#Paper, edas#isInitiatedBy -> edas#Call, edas#isReviewedBy -> edas#Paper	 	1.3091906744892903
ekaw#OC_Member	ekaw#OC_Member -> ekaw#Conference_Participant -> ekaw#Person	 	 	 	sigkdd#Organizing_Committee_member	sigkdd#Organizing_Committee_member -> sigkdd#Organizator -> sigkdd#Person	 	 	 	1.3051335628154037
conference#Topic	 	 	conference#is_a_topis_of_conference_parts -> conference#Conference_part, conference#belongs_to_a_review_reference -> conference#Review_preference, conference#has_a_track-workshop-tutorial_topic -> conference#Conference_part, conference#has_been_assigned_a_review_reference -> conference#Review_preference, conference#has_a_topic_or_a_submission_contribution -> conference#Review_preference	conference#has_a_name -> conference#string	edas#Topic	 	 	edas#isTopicOf -> edas#Conference, edas#isTopicOf -> edas#Paper, edas#hasTopic -> edas#Conference, edas#hasTopic -> edas#Paper	 	1.2970023480887103
conference#Track	conference#Track -> conference#Conference_part	 	conference#has_tracks -> conference#Conference_volume	 	ekaw#Track	ekaw#Track -> ekaw#Scientific_Event -> ekaw#Event	 	 	 	1.2969996739541743
edas#Place	 	edas#MeetingRoomPlace, edas#ConferenceVenuePlace, edas#AccommodationPlace, edas#DiningPlace	edas#hasLocation -> edas#ConferenceEvent, edas#isLocationOf -> edas#ConferenceEvent	 	iasted#Place	 	iasted#Session_room, iasted#Conference_hall, iasted#Hotel_room, iasted#Building, iasted#Main_office	iasted#is_situated_in -> iasted#City, iasted#is_situated_in -> iasted#City, iasted#is_connected_with -> iasted#Person, iasted#is_equipped_by -> iasted#Item, iasted#speak_in -> iasted#Person, iasted#is_connected_with -> iasted#Activity, iasted#is_present_in -> iasted#Person, iasted#is_situated_in -> iasted#Conference_state, iasted#is_situated_in -> iasted#Building, iasted#is_situated_in -> iasted#Building, iasted#is_situated_in -> iasted#Conference_city, iasted#is_situated_in -> iasted#State, iasted#is_held_in -> iasted#Activity	 	1.2963675535523675
conference#Tutorial	conference#Tutorial -> conference#Conference_part	 	conference#has_tutorials -> conference#Conference_volume	 	iasted#Tutorial	iasted#Tutorial -> iasted#Lecture -> iasted#Conference_activity -> iasted#Activity	 	 	 	1.2817223130347255
conference#Abstract	conference#Abstract -> conference#Extended_abstract -> conference#Regular_contribution -> conference#Written_contribution -> conference#Conference_contribution -> conference#Conference_document	 	conference#is_the_1th_part_of -> conference#Presentation, conference#has_an_abstract -> conference#Poster, conference#has_an_abstract -> conference#Presentation, conference#is_the_1th_part_of -> conference#Poster, conference#is_the_1th_part_of -> conference#Paper, conference#has_an_abstract -> conference#Paper	 	sigkdd#Abstract	sigkdd#Abstract -> sigkdd#Document	 	 	 	1.2769857089908503
edas#CoffeeBreak	edas#CoffeeBreak -> edas#BreakEvent -> edas#NonAcademicEvent -> edas#ConferenceEvent	 	 	 	iasted#Coffee_break	iasted#Coffee_break -> iasted#Conference_activity -> iasted#Activity	 	iasted#is_designed_for -> iasted#Delegate	 	1.276453605773948
conference#Presentation	conference#Presentation -> conference#Conference_contribution -> conference#Conference_document	 	conference#is_the_1th_part_of -> conference#Abstract, conference#gives_presentations -> conference#Active_conference_participant, conference#has_an_abstract -> conference#Abstract, conference#is_given_by -> conference#Active_conference_participant	 	edas#PaperPresentation	edas#PaperPresentation -> edas#AcademicEvent -> edas#ConferenceEvent	 	edas#relatedToPaper -> edas#AcceptedPaper, edas#relatedToEvent -> edas#AcceptedPaper	 	1.2739857886163026
confOf#Member_PC	confOf#Member_PC -> confOf#Person	 	confOf#expertOn -> confOf#Topic, confOf#expertOn -> confOf#Topic, confOf#reviewes -> confOf#Contribution, confOf#reviewes -> confOf#Contribution	 	ekaw#PC_Member	ekaw#PC_Member -> ekaw#Possible_Reviewer -> ekaw#Person	 	 	 	1.2713539551352948
cmt#Author	cmt#Author -> cmt#ConferenceMember -> cmt#Person, cmt#Author -> cmt#User -> cmt#Person	 	cmt#submitPaper -> cmt#Paper, cmt#writePaper -> cmt#Paper, cmt#hasAuthor -> cmt#Paper, cmt#markConflictOfInterest -> cmt#Paper	 	ekaw#Paper_Author	ekaw#Paper_Author -> ekaw#Person	 	 	 	1.265795025710574
iasted#Conference_hotel	iasted#Conference_hotel -> iasted#Building -> iasted#Place	 	iasted#is_situated_in -> iasted#Conference_state, iasted#is_designed_for -> iasted#Hotel_presenter, iasted#is_situated_in -> iasted#Hotel_room, iasted#is_situated_in -> iasted#Conference_city	 	sigkdd#Hotel	sigkdd#Hotel -> sigkdd#Place	 	sigkdd#can_stay_in -> sigkdd#Person	 	1.2656456868023551
confOf#Tutorial	confOf#Tutorial -> confOf#Working_event -> confOf#Event	 	 	 	iasted#Tutorial	iasted#Tutorial -> iasted#Lecture -> iasted#Conference_activity -> iasted#Activity	 	 	 	1.2636424800666344
conference#Tutorial	conference#Tutorial -> conference#Conference_part	 	conference#has_tutorials -> conference#Conference_volume	 	confOf#Tutorial	confOf#Tutorial -> confOf#Working_event -> confOf#Event	 	 	 	1.2634037979667605
conference#Call_for_paper	conference#Call_for_paper -> conference#Conference_document	 	 	 	edas#CallForPapers	edas#CallForPapers -> edas#Call	 	 	 	1.2574369673156627
cmt#Conference	 	 	cmt#paperAssignmentToolsRunBy -> cmt#Administrator, cmt#enterReviewCriteria -> cmt#Administrator, cmt#runPaperAssignmentTools -> cmt#Administrator, cmt#hasConferenceMember -> cmt#ConferenceMember, cmt#enableVirtualMeeting -> cmt#Administrator, cmt#virtualMeetingEnabledBy -> cmt#Administrator, cmt#detailsEnteredBy -> cmt#Administrator, cmt#reviewCriteriaEnteredBy -> cmt#Administrator, cmt#printHardcopyMailingManifests -> cmt#Administrator, cmt#enterConferenceDetails -> cmt#Administrator, cmt#reviewerBiddingStartedBy -> cmt#Administrator, cmt#hardcopyMailingManifestsPrintedBy -> cmt#Administrator, cmt#paperAssignmentFinalizedBy -> cmt#Administrator, cmt#startReviewerBidding -> cmt#Administrator, cmt#finalizePaperAssignment -> cmt#Administrator, cmt#memberOfConference -> cmt#ConferenceMember	cmt#siteURL -> cmt#anyURI, cmt#acceptsHardcopySubmissions -> cmt#boolean, cmt#logoURL -> cmt#anyURI, cmt#reviewsPerPaper -> cmt#int, cmt#name -> cmt#string, cmt#date -> cmt#date	ekaw#Conference	ekaw#Conference -> ekaw#Scientific_Event -> ekaw#Event	 	ekaw#partOfEvent -> ekaw#Conference_Session	 	1.2516229218807793
ekaw#PC_Member	ekaw#PC_Member -> ekaw#Possible_Reviewer -> ekaw#Person	 	 	 	sigkdd#Program_Committee_member	sigkdd#Program_Committee_member -> sigkdd#Organizator -> sigkdd#Person	 	 	 	1.246176933858768
cmt#Person	 	cmt#Chairman, cmt#ConferenceMember, cmt#User, cmt#ExternalReviewer, cmt#ProgramCommitteeMember	cmt#hasConflictOfInterest -> cmt#Document	cmt#email -> cmt#string, cmt#name -> cmt#string	iasted#Person	 	iasted#Delegate, iasted#Sponsor	iasted#is_signed_by -> iasted#Item, iasted#pay -> iasted#Money, iasted#is_designed_for -> iasted#Time, iasted#is_designed_for -> iasted#Money, iasted#is_visited_by -> iasted#State, iasted#is_connected_with -> iasted#Place, iasted#occupy -> iasted#Building, iasted#sign -> iasted#Item, iasted#occupy -> iasted#State, iasted#is_occupied_by -> iasted#Building, iasted#is_used_by -> iasted#Item, iasted#speak_in -> iasted#Place, iasted#is_prepared_by -> iasted#Item, iasted#occupy -> iasted#City, iasted#is_present_in -> iasted#Time, iasted#is_present_in -> iasted#Place, iasted#speak_in -> iasted#Time, iasted#give -> iasted#Activity, iasted#is_paid_by -> iasted#Money, iasted#send -> iasted#Item, iasted#is_given_by -> iasted#Activity, iasted#prepare -> iasted#Item, iasted#is_designed_for -> iasted#Activity, iasted#is_writen_by -> iasted#Item, iasted#is_visited_by -> iasted#City, iasted#is_sent_by -> iasted#Item, iasted#give -> iasted#Item, iasted#is_visited_by -> iasted#Building, iasted#is_needed_for -> iasted#Item, iasted#is_present -> iasted#Time, iasted#is_given_by -> iasted#Item, iasted#is_connected_with -> iasted#Item, iasted#is_occupied_by -> iasted#State, iasted#is_occupied_by -> iasted#City, iasted#need -> iasted#Item, iasted#is_given_to -> iasted#Item, iasted#write -> iasted#Item, iasted#obtain -> iasted#Item	 	1.241833142200463
ekaw#Person	 	ekaw#Conference_Participant, ekaw#Student, ekaw#Paper_Author, ekaw#Possible_Reviewer, ekaw#Agency_Staff_Member	ekaw#organises -> ekaw#Event, ekaw#writtenBy -> ekaw#Document, ekaw#organisedBy -> ekaw#Event, ekaw#authorOf -> ekaw#Document	 	iasted#Person	 	iasted#Delegate, iasted#Sponsor	iasted#is_signed_by -> iasted#Item, iasted#pay -> iasted#Money, iasted#is_designed_for -> iasted#Time, iasted#is_designed_for -> iasted#Money, iasted#is_visited_by -> iasted#State, iasted#is_connected_with -> iasted#Place, iasted#occupy -> iasted#Building, iasted#sign -> iasted#Item, iasted#occupy -> iasted#State, iasted#is_occupied_by -> iasted#Building, iasted#is_used_by -> iasted#Item, iasted#speak_in -> iasted#Place, iasted#is_prepared_by -> iasted#Item, iasted#occupy -> iasted#City, iasted#is_present_in -> iasted#Time, iasted#is_present_in -> iasted#Place, iasted#speak_in -> iasted#Time, iasted#give -> iasted#Activity, iasted#is_paid_by -> iasted#Money, iasted#send -> iasted#Item, iasted#is_given_by -> iasted#Activity, iasted#prepare -> iasted#Item, iasted#is_designed_for -> iasted#Activity, iasted#is_writen_by -> iasted#Item, iasted#is_visited_by -> iasted#City, iasted#is_sent_by -> iasted#Item, iasted#give -> iasted#Item, iasted#is_visited_by -> iasted#Building, iasted#is_needed_for -> iasted#Item, iasted#is_present -> iasted#Time, iasted#is_given_by -> iasted#Item, iasted#is_connected_with -> iasted#Item, iasted#is_occupied_by -> iasted#State, iasted#is_occupied_by -> iasted#City, iasted#need -> iasted#Item, iasted#is_given_to -> iasted#Item, iasted#write -> iasted#Item, iasted#obtain -> iasted#Item	 	1.2359677684558004
cmt#Document	 	cmt#Paper, cmt#Review	cmt#hasConflictOfInterest -> cmt#Person	 	sigkdd#Document	 	sigkdd#Paper, sigkdd#Review, sigkdd#Abstract	sigkdd#presentationed_by -> sigkdd#Speaker, sigkdd#presentation -> sigkdd#Speaker, sigkdd#submit_until -> sigkdd#Deadline	 	1.2350212821617856
conference#Conference_participant	conference#Conference_participant -> conference#Person	conference#Active_conference_participant, conference#Passive_conference_participant	 	 	confOf#Participant	confOf#Participant -> confOf#Person	confOf#Member, confOf#Student, confOf#Regular	 	confOf#earlyRegistration -> confOf#boolean	1.2342149706852004
conference#Invited_talk	conference#Invited_talk -> conference#Presentation -> conference#Conference_contribution -> conference#Conference_document	 	 	 	ekaw#Invited_Talk	ekaw#Invited_Talk -> ekaw#Individual_Presentation -> ekaw#Scientific_Event -> ekaw#Event	 	 	 	1.2329739872697592
conference#Tutorial	conference#Tutorial -> conference#Conference_part	 	conference#has_tutorials -> conference#Conference_volume	 	ekaw#Tutorial	ekaw#Tutorial -> ekaw#Individual_Presentation -> ekaw#Scientific_Event -> ekaw#Event	 	 	 	1.2294799798758085
edas#Person	 	edas#Attendee, edas#ConferenceChair, edas#SessionChair, edas#TPCMember	edas#attendeeAt -> edas#ConferenceEvent, edas#isMemberOf -> edas#Conference, edas#relatesTo -> edas#Document, edas#hasRelatedDocument -> edas#Document, edas#hasMember -> edas#Conference, edas#hasAttendee -> edas#ConferenceEvent	edas#hasEmail -> edas#string, edas#hasLastName -> edas#string, edas#hasFirstName -> edas#string, edas#hasBiography -> edas#string	iasted#Person	 	iasted#Delegate, iasted#Sponsor	iasted#is_signed_by -> iasted#Item, iasted#pay -> iasted#Money, iasted#is_designed_for -> iasted#Time, iasted#is_designed_for -> iasted#Money, iasted#is_visited_by -> iasted#State, iasted#is_connected_with -> iasted#Place, iasted#occupy -> iasted#Building, iasted#sign -> iasted#Item, iasted#occupy -> iasted#State, iasted#is_occupied_by -> iasted#Building, iasted#is_used_by -> iasted#Item, iasted#speak_in -> iasted#Place, iasted#is_prepared_by -> iasted#Item, iasted#occupy -> iasted#City, iasted#is_present_in -> iasted#Time, iasted#is_present_in -> iasted#Place, iasted#speak_in -> iasted#Time, iasted#give -> iasted#Activity, iasted#is_paid_by -> iasted#Money, iasted#send -> iasted#Item, iasted#is_given_by -> iasted#Activity, iasted#prepare -> iasted#Item, iasted#is_designed_for -> iasted#Activity, iasted#is_writen_by -> iasted#Item, iasted#is_visited_by -> iasted#City, iasted#is_sent_by -> iasted#Item, iasted#give -> iasted#Item, iasted#is_visited_by -> iasted#Building, iasted#is_needed_for -> iasted#Item, iasted#is_present -> iasted#Time, iasted#is_given_by -> iasted#Item, iasted#is_connected_with -> iasted#Item, iasted#is_occupied_by -> iasted#State, iasted#is_occupied_by -> iasted#City, iasted#need -> iasted#Item, iasted#is_given_to -> iasted#Item, iasted#write -> iasted#Item, iasted#obtain -> iasted#Item	 	1.2261651186165716
confOf#Participant	confOf#Participant -> confOf#Person	confOf#Student, confOf#Member, confOf#Regular	 	confOf#earlyRegistration -> confOf#boolean	ekaw#Conference_Participant	ekaw#Conference_Participant -> ekaw#Person	ekaw#Presenter, ekaw#OC_Member, ekaw#Session_Chair, ekaw#Late-Registered_Participant, ekaw#Workshop_Chair, ekaw#Demo_Chair, ekaw#Early-Registered_Participant, ekaw#Tutorial_Chair	ekaw#writtenBy -> ekaw#Camera_Ready_Paper	 	1.2226417734262611
conference#Track-workshop_chair	conference#Track-workshop_chair -> conference#Person	 	conference#was_a_track-workshop_chair_of -> conference#Conference_part, conference#has_a_track-workshop-tutorial_chair -> conference#Conference_part	 	ekaw#Workshop_Chair	ekaw#Workshop_Chair -> ekaw#Conference_Participant -> ekaw#Person, ekaw#Workshop_Chair -> ekaw#PC_Member -> ekaw#Possible_Reviewer -> ekaw#Person	 	 	 	1.2102834201010908
ekaw#Tutorial	ekaw#Tutorial -> ekaw#Individual_Presentation -> ekaw#Scientific_Event -> ekaw#Event	 	 	 	iasted#Tutorial	iasted#Tutorial -> iasted#Lecture -> iasted#Conference_activity -> iasted#Activity	 	 	 	1.209045092385
confOf#Poster	confOf#Poster -> confOf#Contribution	 	 	 	ekaw#Poster_Paper	ekaw#Poster_Paper -> ekaw#Paper -> ekaw#Document	 	 	 	1.2051835561968267
ekaw#Document	 	ekaw#Paper, ekaw#Abstract, ekaw#Review, ekaw#Web_Site, ekaw#Flyer, ekaw#Programme_Brochure	ekaw#writtenBy -> ekaw#Person, ekaw#authorOf -> ekaw#Person	 	sigkdd#Document	 	sigkdd#Paper, sigkdd#Abstract, sigkdd#Review	sigkdd#presentationed_by -> sigkdd#Speaker, sigkdd#presentation -> sigkdd#Speaker, sigkdd#submit_until -> sigkdd#Deadline	 	1.201880591188034
edas#Document	 	edas#Paper, edas#Review, edas#Programme, edas#MealMenu, edas#SlideSet	edas#relatesTo -> edas#AcademicEvent, edas#hasRelatedDocument -> edas#Conference, edas#relatesTo -> edas#ConferenceSession, edas#relatesTo -> edas#Conference, edas#relatesTo -> edas#Person, edas#hasRelatedDocument -> edas#Person, edas#hasRelatedDocument -> edas#ConferenceSession, edas#hasRelatedDocument -> edas#AcademicEvent	 	sigkdd#Document	 	sigkdd#Paper, sigkdd#Review, sigkdd#Abstract	sigkdd#presentationed_by -> sigkdd#Speaker, sigkdd#presentation -> sigkdd#Speaker, sigkdd#submit_until -> sigkdd#Deadline	 	1.2015846374131265
conference#Conference_document	 	conference#Review, conference#Call_for_paper, conference#Conference_www, conference#Conference_announcement, conference#Conference_contribution	conference#has_authors -> conference#Person, conference#contributes -> conference#Person	conference#has_a_date_of_issue -> conference#date	ekaw#Document	 	ekaw#Review, ekaw#Paper, ekaw#Abstract, ekaw#Web_Site, ekaw#Programme_Brochure, ekaw#Flyer	ekaw#writtenBy -> ekaw#Person, ekaw#authorOf -> ekaw#Person	 	1.1942310776472262
ekaw#Person	 	ekaw#Conference_Participant, ekaw#Student, ekaw#Agency_Staff_Member, ekaw#Paper_Author, ekaw#Possible_Reviewer	ekaw#organises -> ekaw#Event, ekaw#writtenBy -> ekaw#Document, ekaw#organisedBy -> ekaw#Event, ekaw#authorOf -> ekaw#Document	 	sigkdd#Person	 	sigkdd#Speaker, sigkdd#Listener, sigkdd#Organizator	sigkdd#can_stay_in -> sigkdd#Place, sigkdd#payed_by -> sigkdd#Registration_fee, sigkdd#can_stay_in -> sigkdd#Hotel, sigkdd#pay -> sigkdd#Registration_fee	sigkdd#E-mail -> sigkdd#string, sigkdd#Name -> sigkdd#string, sigkdd#Nation -> sigkdd#string	1.1839978539439946
